3.00017,-89999.64844,0.16864,-2.60136,0,0,3.666E-5,0,0,0,0.02,0,1234,1,67110.535,0
3.00017,-89999.72656,0.16854,-2.6545,0,0,3.664E-5,0,3.664E-5,0,0,0,1234,1,67111.987,0
3.00017,-89999.71094,0.16836,-2.76077,0,0,3.66E-5,0,-2E-8,0,-0.03,0,1234,1,67112.47,0
3.00017,-89999.6875,0.16845,-2.70764,0,0,3.662E-5,0,3.662E-5,0,0,0,1234,1,67112.953,0
3.00017,-89999.70313,0.16845,-2.70764,0,0,3.662E-5,0,0,0,0,0,1234,1,67113.421,0
3.00017,-89999.625,0.16854,-2.6545,0,0,3.664E-5,0,4E-8,0,0.03,0,1234,1,67113.906,0
3.00017,-89998,0.16827,-2.81391,0,0,3.658E-5,0,2E-8,0,0.03,0,1234,1,67114.37,0
3.00017,-89922.71875,0.16845,-2.70764,0,0,3.662E-5,0,-2E-8,0,-0.06,0,1234,1,67114.834,0
3.00017,-89838.98438,0.16854,-2.6545,0,0,3.664E-5,0,3.664E-5,0,0.05,0,1234,1,67115.333,0
3.00017,-89732.16406,0.16845,-2.70764,0,0,3.662E-5,0,0,0,0,0,1234,1,67115.815,0
3.00017,-89624.05469,0.16854,-2.6545,0,0,3.664E-5,0,3.664E-5,0,-0.05,0,1234,1,67116.287,0
3.00017,-89515.27344,0.16854,-2.6545,0,0,3.664E-5,0,4E-8,0,0.08,0,1234,1,67116.754,0
3.00017,-89428.07813,0.16864,-2.60136,0,0,3.666E-5,0,-4E-8,0,-0.06,0,1234,1,67117.236,0
3.00017,-89318.53906,0.16836,-2.76077,0,0,3.66E-5,0,2E-8,0,0.03,0,1234,1,67117.706,0
3.00017,-89208.98438,0.16864,-2.60136,0,0,3.666E-5,0,2E-8,0,0.03,0,1234,1,67118.175,0
3.00017,-89099.26563,0.16864,-2.60136,0,0,3.666E-5,0,-2E-8,0,-0.03,0,1234,1,67118.659,0
3.00017,-89011.69531,0.16845,-2.70764,0,0,3.662E-5,0,3.664E-5,0,0.02,0,1234,1,67119.126,0
