9.99981,-89999.75781,0.1633,-0.78377,0,0,3.55E-05,0,-1.20E-07,0,-0.21,0,1234,1,57860.793,0
9.99981,-89999.75,0.1633,-0.78377,0,0,3.55E-05,0,2.00E-08,0,0.03,0,1234,1,57862.227,0
9.99981,-89999.82031,0.16321,-0.83966,0,0,3.55E-05,0,0,0,-0.03,0,1234,1,57862.693,0
9.99981,-89999.70313,0.16312,-0.89556,0,0,3.55E-05,0,4.00E-08,0,0.06,0,1234,1,57863.173,0
9.99981,-89999.77344,0.1633,-0.78377,0,0,3.55E-05,0,3.55E-05,0,0,0,1234,1,57863.642,0
9.99981,-89999.71094,0.16312,-0.89556,0,0,3.55E-05,0,3.55E-05,0,-0.05,0,1234,1,57864.11,0
9.99981,-89978.88281,0.16312,-0.89556,0,0,3.55E-05,0,0,0,0.03,0,1234,1,57864.58,0
9.99981,-89881.71094,0.16321,-0.83966,0,0,3.55E-05,0,-2.00E-08,0,-0.05,0,1234,1,57865.048,0
9.99981,-89796.83594,0.16321,-0.83966,0,0,3.55E-05,0,2.00E-08,0,0.06,0,1234,1,57865.528,0
9.99981,-89689.53125,0.1633,-0.78377,0,0,3.55E-05,0,0,0,0.02,0,1234,1,57865.996,0
9.99981,-89581.20313,0.16321,-0.83966,0,0,3.55E-05,0,-2.00E-08,0,-0.03,0,1234,1,57866.48,0
9.99981,-89472.17188,0.16312,-0.89556,0,0,3.55E-05,0,3.55E-05,0,0,0,1234,1,57866.948,0
9.99981,-89362.90625,0.16339,-0.72787,0,0,3.55E-05,0,3.55E-05,0,0.06,0,1234,1,57867.414,0
9.99981,-89275.38281,0.16312,-0.89556,0,0,3.55E-05,0,0,0,0.02,0,1234,1,57867.885,0
9.99981,-89165.875,0.16312,-0.89556,0,0,3.55E-05,0,3.55E-05,0,-0.05,0,1234,1,57868.369,0
9.99981,-89056.0625,0.16302,-0.95146,0,0,3.54E-05,0,0,0,-0.02,0,1234,1,57868.838,0
9.99981,-88968.3125,0.16302,-0.95146,0,0,3.54E-05,0,3.55E-05,0,-0.02,0,1234,1,57869.306,0
9.99981,-88858.53125,0.16321,-0.83966,0,0,3.55E-05,0,3.55E-05,0,0.06,0,1234,1,57869.774,0
9.99981,-88748.51563,0.16312,-0.89556,0,0,3.55E-05,0,0,0,-0.02,0,1234,1,57870.239,0
9.99981,-88660.60938,0.1633,-0.78377,0,0,3.55E-05,0,2.00E-08,0,0.05,0,1234,1,57870.711,0
9.99981,-88550.97656,0.16321,-0.83966,0,0,3.55E-05,0,3.55E-05,0,-0.08,0,1234,1,57871.178,0
9.99981,-88440.96094,0.16312,-0.89556,0,0,3.55E-05,0,3.55E-05,0,4.00E-08,0,1234,1,57871.645,0
9.99981,-88331.29688,0.1633,-0.78377,0.06,0,3.55E-05,0,2.00E-08,0,0.06,0,1234,1,57872.112,0
9.99981,-88243.27344,0.16293,-1.00735,0,0,3.54E-05,0,3.54E-05,0,0,0,1234,1,57872.583,0
9.99981,-88133.44531,0.1633,-0.78377,0,0,3.55E-05,0,-4.00E-08,0,-0.05,0,1234,1,57873.05,0
9.99981,-88023.80469,0.16321,-0.83966,0,0,3.55E-05,0,0,0,-0.02,0,1234,1,57873.518,0
9.99981,-87936.02344,0.16321,-0.83966,0,0,3.55E-05,0,0,0,0.02,0,1234,1,57873.985,0
9.99981,-87826.17188,0.1633,-0.78377,0,0,3.55E-05,0,3.55E-05,0,-0.08,0,1234,1,57874.454,0
