3.99881,89999.61719,0.16781,-2.24967,0,0,3.648E-5,0,-4E-8,0,-0.08,0,1234,1,66236.218,0
3.99881,89999.61719,0.1679,-2.19607,0,0,3.65E-5,0,0,0,-0.02,0,1234,1,66237.661,0
3.99881,89999.64063,0.16808,-2.08889,0,0,3.654E-5,0,-2E-8,0,-0.06,0,1234,1,66238.16,0
3.99881,89999.60156,0.16772,-2.30326,0,0,3.646E-5,0,3.646E-5,0,0,0,1234,1,66238.628,0
3.99881,89999.5625,0.16799,-2.14248,0,0,3.652E-5,0,3.652E-5,0,0.02,0,1234,1,66239.098,0
3.99881,89998.53906,0.16781,-2.24967,0,0,3.648E-5,0,0,0,0,0,1234,1,66239.565,0
3.99881,89960.71875,0.16799,-2.14248,0,0,3.652E-5,0,0,0,0.02,0,1234,1,66240.033,0
3.99881,89859.13281,0.1679,-2.19607,0,0,3.65E-5,0,3.65E-5,0,0.02,0,1234,1,66240.497,0
3.99881,89774.13281,0.1679,-2.19607,0,0,3.65E-5,0,-2E-8,0,-0.05,0,1234,1,66240.967,0
3.99881,89666.38281,0.1679,-2.19607,0,0,3.65E-5,0,0,0,-0.02,0,1234,1,66241.438,0
3.99881,89557.875,0.16808,-2.08889,0,0,3.654E-5,0,6E-8,0,0.09,0,1234,1,66241.906,0
3.99881,89448.64063,0.1679,-2.19607,0,0,3.65E-5,0,-8E-8,0,-0.11,0,1234,1,66242.388,0
3.99881,89361.28906,0.16799,-2.14248,0,0,3.652E-5,0,3.652E-5,0,0,0,1234,1,66242.855,0
3.99881,89251.88281,0.16781,-2.24967,0,0,3.648E-5,0,3.648E-5,0,2E-8,0,1234,1,66243.325,0
3.99881,89164.15625,0.16799,-2.14248,0,0,3.652E-5,0,2E-8,0,0.02,0,1234,1,66243.807,0
3.99881,89054.35938,0.16799,-2.14248,0,0,3.652E-5,0,3.652E-5,0,-0.05,0,1234,1,66244.275,0
3.99881,88922.41406,0.16799,-2.14248,0,0,3.652E-5,0,3.652E-5,0,0.02,0,1234,1,66244.746,0
3.99881,88834.33594,0.16799,-2.14248,0,0,3.652E-5,0,3.652E-5,0,-0.05,0,1234,1,66245.227,0
3.99881,88724.42188,0.1679,-2.19607,0,0,3.65E-5,0,4E-8,0,0.06,0,1234,1,66245.697,0
3.99881,88614.76563,0.1679,-2.19607,0,0,3.65E-5,0,-4E-8,0,-0.06,0,1234,1,66246.166,0
3.99881,88526.82031,0.16799,-2.14248,0,0,3.652E-5,0,0,0,0.03,0,1234,1,66246.633,0
3.99881,88417.02344,0.1679,-2.19607,0,0,3.65E-5,0,3.65E-5,0,0.03,0,1234,1,66247.099,0
3.99881,88329.25,0.16781,-2.24967,0,0,3.648E-5,0,-4E-8,0,-0.05,0,1234,1,66247.569,0
3.99881,88219.25,0.1679,-2.19607,0,0,3.65E-5,0,0,0,-0.02,0,1234,1,66248.037,0
3.99881,88109.42188,0.16799,-2.14248,0,0,3.652E-5,0,2E-8,0,0.03,0,1234,1,66248.505,0
3.99881,88021.57813,0.1679,-2.19607,0,0,3.65E-5,0,3.65E-5,0,-2E-8,0,1234,1,66248.972,0
3.99881,87911.625,0.1679,-2.19607,0,0,3.65E-5,0,0,0,-0.02,0,1234,1,66249.455,0
3.99881,87801.84375,0.16799,-2.14248,0,0,3.652E-5,0,3.652E-5,0,-0.05,0,1234,1,66249.924,0
3.99881,87691.91406,0.16781,-2.24967,0,0,3.648E-5,0,3.648E-5,0,-0.02,0,1234,1,66250.389,0
3.99881,87582.26562,0.16772,-2.30326,0,0,3.646E-5,0,0,0,0.02,0,1234,1,66250.856,0
3.99881,87494.125,0.1679,-2.19607,0,0,3.65E-5,0,3.65E-5,0,0.02,0,1234,1,66251.325,0
3.99881,87384.21094,0.1679,-2.19607,0,0,3.65E-5,0,0,0,0.02,0,1234,1,66251.807,0
3.99881,87274.42188,0.16781,-2.24967,0,0,3.648E-5,0,3.648E-5,0,-0.06,0,1234,1,66252.272,0
3.99881,87186.5625,0.1679,-2.19607,0,0,3.65E-5,0,2E-8,0,0.03,0,1234,1,66252.739,0
3.99881,87076.82031,0.16808,-2.08889,0,0,3.654E-5,0,0,0,0.02,0,1234,1,66253.209,0
3.99881,86966.84375,0.16781,-2.24967,0,0,3.648E-5,0,0,0,0.02,0,1234,1,66253.679,0
3.99881,86878.96875,0.1679,-2.19607,0,0,3.65E-5,0,-2E-8,0,-0.05,0,1234,1,66254.146,0
3.99881,86768.96094,0.1679,-2.19607,0,0,3.65E-5,0,0,0,0.03,0,1234,1,66254.629,0
3.99881,86659.17188,0.16799,-2.14248,0,0,3.652E-5,0,3.652E-5,0,-0.03,0,1234,1,66255.096,0
3.99881,86571.35938,0.16799,-2.14248,0,0,3.652E-5,0,3.652E-5,0,-0.02,0,1234,1,66255.563,0
3.99881,86461.375,0.16808,-2.08889,0,0,3.654E-5,0,0,0,-0.02,0,1234,1,66256.032,0
3.99881,86351.46875,0.16781,-2.24967,0,0,3.648E-5,0,4E-8,0,0.08,0,1234,1,66256.514,0
3.99881,86263.71875,0.16799,-2.14248,0,0,3.652E-5,0,0,0,0,0,1234,1,66257.012,0
3.99881,86131.89063,0.16781,-2.24967,0,0,3.648E-5,0,3.65E-5,0,-2E-8,0,1234,1,66257.476,0
3.99881,86043.95313,0.16799,-2.14248,0,0,3.652E-5,0,0,0,0.03,0,1234,1,66257.945,0
3.99881,85934.125,0.1679,-2.19607,0,0,3.65E-5,0,3.65E-5,0,-0.03,0,1234,1,66258.431,0
3.99881,85824.21094,0.16799,-2.14248,0,0,3.652E-5,0,-2E-8,0,-0.02,0,1234,1,66258.898,0
